entry_time,exit_time,status,pnl,score,type
2025-08-26 18:35:00,2025-08-26 19:20:00,win,21430.223839580613,6,long
2025-09-02 09:25:00,2025-09-02 11:55:00,win,14715.420369845358,5,long
2025-09-02 11:55:00,2025-09-02 12:15:00,loss,-11257.296582931696,7,long
2025-09-02 12:50:00,2025-09-02 13:05:00,loss,-5913.833138233453,5,long
2025-09-02 13:10:00,2025-09-02 14:15:00,win,14666.306182818962,5,long
2025-09-02 15:35:00,2025-09-02 17:30:00,win,22439.448459713014,6,long
2025-09-02 17:30:00,2025-09-02 19:35:00,win,15408.4212756696,5,long
2025-09-04 08:00:00,2025-09-04 08:45:00,loss,-9429.953820709796,6,long
2025-09-04 08:55:00,2025-09-04 09:55:00,loss,-9316.794374861278,6,long
2025-09-04 10:05:00,2025-09-04 10:15:00,loss,-9204.992842362943,6,long
2025-09-04 10:15:00,2025-09-04 11:05:00,loss,-11368.166160318235,7,long
2025-09-04 11:35:00,2025-09-04 13:05:00,loss,-11197.64366791346,7,long
2025-09-04 13:10:00,2025-09-04 14:00:00,loss,-5882.495473543871,5,long
2025-09-04 14:55:00,2025-09-07 22:00:00,win,14588.588774388802,5,long
2025-09-10 08:05:00,2025-09-10 09:50:00,win,22320.54082481486,6,long
2025-09-10 09:55:00,2025-09-10 10:20:00,loss,-9196.062819823723,6,long
2025-09-10 10:20:00,2025-09-10 11:00:00,loss,-9085.710065985837,6,long
2025-09-10 11:05:00,2025-09-10 11:40:00,loss,-8976.68154519401,6,long
2025-09-10 12:30:00,2025-09-10 12:35:00,loss,-5912.64091110112,5,long
2025-09-10 13:30:00,2025-09-10 14:45:00,loss,-8798.009675718467,6,long
2025-09-10 17:30:00,2025-09-10 19:15:00,loss,-8692.433559609844,6,long
2025-09-11 08:35:00,2025-09-11 09:15:00,win,14313.540594824215,5,short
2025-09-11 09:20:00,2025-09-11 09:45:00,loss,-5839.924562688279,5,short
2025-09-11 09:45:00,2025-09-11 12:30:00,loss,-8689.807749280159,6,short
2025-09-11 12:45:00,2025-09-11 13:15:00,loss,-8585.530056288797,6,long
2025-09-11 14:05:00,2025-09-12 04:45:00,win,14137.506159355553,5,long
2025-09-16 08:05:00,2025-09-16 09:20:00,win,14420.256282542665,5,long
2025-09-16 09:20:00,2025-09-16 10:40:00,loss,-11031.496056145137,7,long
2025-09-16 11:35:00,2025-09-16 12:25:00,loss,-5795.2125948282455,5,long
2025-09-16 13:20:00,2025-09-16 14:15:00,win,14372.127235174048,5,long
2025-09-16 14:15:00,2025-09-16 14:25:00,loss,-10994.677334908147,7,long
2025-09-16 16:10:00,2025-09-17 01:30:00,loss,-5775.870493271746,5,long
2025-09-17 08:00:00,2025-09-17 09:15:00,loss,-5729.663529325573,5,short
2025-09-17 10:05:00,2025-09-17 10:15:00,loss,-5683.826221090969,5,short
2025-09-17 10:20:00,2025-09-17 12:10:00,loss,-5638.35561132224,5,short
2025-09-17 12:10:00,2025-09-17 13:00:00,win,13983.121916079159,5,long
2025-09-17 13:00:00,2025-09-17 14:40:00,win,21394.17653160111,6,long
2025-09-17 14:40:00,2025-09-17 17:20:00,loss,-8814.400731019658,6,long
2025-09-17 17:50:00,2025-09-17 18:00:00,loss,-8708.62792224742,6,long
2025-09-17 18:00:00,2025-09-17 18:15:00,loss,-5736.082924786968,5,long
2025-09-17 18:15:00,2025-09-17 18:30:00,loss,-5690.194261388673,5,long
2025-10-01 09:15:00,2025-10-01 11:10:00,loss,-5644.672707297564,5,long
2025-10-01 12:15:00,2025-10-01 12:20:00,loss,-8399.272988458773,6,long
2025-10-01 14:25:00,2025-10-01 14:45:00,loss,-8298.48171259727,6,long
2025-10-01 15:05:00,2025-10-01 15:15:00,loss,-8198.8999320461,6,long
2025-10-01 16:20:00,2025-10-01 17:45:00,loss,-5400.342088574365,5,long
2025-10-01 18:30:00,2025-10-01 18:40:00,loss,-5357.1393518657715,5,long
2025-10-02 08:20:00,2025-10-02 10:20:00,win,13285.705592627113,5,long
2025-10-02 10:20:00,2025-10-02 13:20:00,win,25408.911945899352,7,long
2025-10-02 13:20:00,2025-10-02 13:35:00,loss,-10544.698457548231,7,long
2025-10-02 16:05:00,2025-10-02 16:20:00,loss,-5539.48158969867,5,short
2025-10-02 16:20:00,2025-10-02 18:50:00,loss,-5495.165736981081,5,short
2025-10-07 08:20:00,2025-10-07 12:00:00,win,13628.011027713083,5,long
2025-10-07 12:05:00,2025-10-07 12:20:00,loss,-10425.428436200507,7,long
2025-10-07 12:20:00,2025-10-07 12:55:00,win,25672.61752414375,7,long
2025-10-07 13:20:00,2025-10-07 13:35:00,loss,-10654.136272519654,7,long
2025-10-07 13:45:00,2025-10-07 14:05:00,loss,-8395.459382745488,6,long
2025-10-07 14:15:00,2025-10-07 15:45:00,loss,-8294.713870152542,6,long
2025-10-07 16:35:00,2025-10-08 02:10:00,win,13658.628839517853,5,long
2025-10-08 08:00:00,2025-10-08 09:30:00,loss,-8359.080849784927,6,long
2025-10-08 09:35:00,2025-10-08 10:35:00,loss,-8258.771879587506,6,long
2025-10-08 11:55:00,2025-10-08 12:35:00,loss,-5439.777744688305,5,long
2025-10-08 12:55:00,2025-10-08 13:30:00,loss,-5396.2595227307975,5,long
2025-10-08 13:55:00,2025-10-08 16:30:00,win,13382.723616372377,5,long
2025-10-08 16:35:00,2025-10-08 17:20:00,loss,-8190.226853219893,6,long
2025-10-08 17:20:00,2025-10-08 17:30:00,loss,-8091.944130981255,6,long
2025-10-08 18:50:00,2025-10-08 19:05:00,loss,-5329.893867606321,5,long
2025-10-09 08:00:00,2025-10-09 11:00:00,win,13218.136791663675,5,long
2025-10-09 11:00:00,2025-10-09 11:15:00,loss,-10111.874645622713,7,long
2025-10-09 11:30:00,2025-10-09 12:55:00,win,13280.262034584499,5,long
2025-10-09 13:15:00,2025-10-09 13:30:00,loss,-5418.346910110475,5,long
2025-10-09 13:35:00,2025-10-09 13:45:00,win,13437.500337073978,5,short
2025-10-09 14:45:00,2025-10-09 16:35:00,win,13706.250343815454,5,short
2025-10-14 08:00:00,2025-10-14 12:30:00,loss,-5592.150140276706,5,long
2025-10-14 13:35:00,2025-10-14 16:45:00,win,20802.798521829347,6,long
2025-10-14 16:55:00,2025-10-14 23:35:00,win,26783.60309685528,7,long
2025-10-15 08:25:00,2025-10-15 09:10:00,loss,-11115.195285194939,7,long
2025-10-15 10:10:00,2025-10-15 12:15:00,loss,-5839.182589822409,5,long
2025-10-15 12:30:00,2025-10-15 13:10:00,loss,-5792.46912910383,5,short
2025-10-15 13:10:00,2025-10-15 13:30:00,loss,-5746.129376070999,5,long
2025-10-15 13:35:00,2025-10-15 15:50:00,loss,-5700.16034106243,5,long
2025-10-15 16:45:00,2025-10-15 17:10:00,loss,-5654.559058333931,5,long
2025-10-15 17:45:00,2025-10-21 00:00:00,win,14023.306464668149,5,long
2025-10-21 10:20:00,2025-10-21 12:10:00,win,14303.77259396151,5,short
2025-10-21 18:45:00,2025-10-21 20:30:00,loss,-5835.939218336296,5,short
2025-10-22 12:20:00,2025-10-22 12:45:00,loss,-5789.251704589607,5,short
2025-10-22 12:55:00,2025-10-22 13:00:00,loss,-5742.937690952889,5,short
2025-10-22 15:05:00,2025-10-22 16:30:00,loss,-8545.4912841379,6,short
2025-10-22 17:15:00,2025-10-22 19:10:00,win,14071.575647880409,5,long
2025-10-28 09:15:00,2025-10-28 10:40:00,loss,-8611.804296502809,6,short
2025-10-28 12:35:00,2025-10-28 13:05:00,loss,-8508.462644944775,6,short
2025-10-28 13:40:00,2025-10-28 13:50:00,loss,-5604.240728803625,5,short
2025-10-28 16:35:00,2025-10-28 17:05:00,loss,-8339.110204459794,6,short
2025-10-28 17:45:00,2025-10-28 22:05:00,win,13731.734803343796,5,short
2025-10-30 09:45:00,2025-10-30 10:20:00,loss,-5602.547799764268,5,long
2025-10-30 12:20:00,2025-10-30 13:50:00,loss,-5557.727417366154,5,short
2025-10-30 14:30:00,2025-10-30 22:50:00,win,13783.163995068064,5,long
2025-11-04 09:05:00,2025-11-04 09:35:00,loss,-5623.5309099877695,5,short
2025-11-04 09:45:00,2025-11-04 13:35:00,win,13946.356656769669,5,short
2025-11-04 13:40:00,2025-11-04 14:25:00,win,26672.40710607199,7,short
2025-11-04 14:55:00,2025-11-04 16:15:00,loss,-11069.048949019874,7,short
2025-11-04 17:05:00,2025-11-04 18:30:00,win,14537.350953046101,5,short
2025-11-05 08:00:00,2025-11-05 09:20:00,loss,-8896.858783264215,6,long
2025-11-05 10:05:00,2025-11-05 13:05:00,loss,-8790.096477865045,6,short
2025-11-05 13:05:00,2025-11-05 13:15:00,loss,-5789.743546753776,5,long
2025-11-05 13:15:00,2025-11-05 14:20:00,win,21537.84599392405,6,long
2025-11-05 14:20:00,2025-11-05 14:45:00,loss,-5915.728366331139,5,long
2025-11-05 15:40:00,2025-11-05 23:00:00,loss,-5868.402539400489,5,long
2025-11-06 08:00:00,2025-11-06 14:15:00,loss,-5821.455319085287,5,long
2025-11-06 14:30:00,2025-11-06 15:00:00,win,14437.209191331509,5,short
2025-11-06 15:20:00,2025-11-06 17:20:00,win,22088.930062737207,6,short
2025-11-06 17:30:00,2025-11-06 17:40:00,loss,-9100.63918584773,6,short
2025-11-18 08:00:00,2025-11-18 08:35:00,win,14985.719192695928,5,long
2025-11-18 09:00:00,2025-11-18 13:35:00,win,22928.150364824774,6,long
2025-11-18 14:40:00,2025-11-18 14:50:00,loss,-11807.997437884758,7,long
2025-11-18 15:25:00,2025-11-18 15:50:00,loss,-6203.13465403546,5,long
2025-11-18 16:25:00,2025-11-20 00:00:00,win,15383.77394200794,5,long
2025-11-20 08:50:00,2025-11-20 12:55:00,win,15691.449420848097,5,long
2025-11-20 13:25:00,2025-11-20 13:30:00,loss,-9603.167045559034,6,long
2025-11-20 13:40:00,2025-11-20 16:20:00,loss,-6325.286027341552,5,long
2025-11-25 09:45:00,2025-11-25 12:40:00,loss,-6274.683739122819,5,long
2025-11-25 12:50:00,2025-11-25 13:00:00,loss,-6224.486269209837,5,short
2025-11-25 13:00:00,2025-11-25 14:35:00,loss,-6174.690379056157,5,long
2025-11-25 14:55:00,2025-11-25 16:15:00,loss,-6125.292856023709,5,short
2025-11-25 16:15:00,2025-11-26 02:25:00,win,22786.089424408194,6,long
2025-11-26 08:00:00,2025-11-26 11:30:00,win,23469.672107140435,6,long
2025-11-26 11:40:00,2025-11-26 11:50:00,loss,-12086.881135177326,7,long
2025-11-26 11:50:00,2025-11-26 12:25:00,loss,-11905.577918149665,7,long
2025-11-26 13:25:00,2025-11-26 13:30:00,loss,-6254.3969330012915,5,long
2025-11-26 14:00:00,2025-11-26 15:00:00,win,15510.904393843202,5,short
2025-11-26 16:00:00,2025-11-27 01:15:00,loss,-6328.448992688027,5,long
2025-11-27 08:00:00,2025-11-27 09:00:00,loss,-9416.732101119786,6,long
2025-11-27 11:30:00,2025-11-27 12:00:00,loss,-6202.487543937565,5,long
2025-11-27 12:55:00,2025-11-27 13:35:00,loss,-6152.867643586065,5,short
2025-11-27 14:40:00,2025-11-27 14:55:00,loss,-6103.6447024373765,5,long
2025-11-27 14:55:00,2025-11-27 15:05:00,loss,-6054.815544817879,5,short
2025-11-27 15:15:00,2025-11-27 16:05:00,loss,-6006.377020459336,5,long
2025-11-27 17:25:00,2025-11-28 00:00:00,win,14895.81501073915,5,long
2025-12-03 09:00:00,2025-12-03 12:00:00,loss,-6077.492524381573,5,short
2025-12-03 12:15:00,2025-12-03 13:15:00,win,15072.181460466301,5,long
2025-12-03 13:25:00,2025-12-03 13:50:00,win,28825.547043141807,7,long
2025-12-03 14:05:00,2025-12-03 14:50:00,loss,-9570.081618323078,6,long
2025-12-03 15:45:00,2025-12-03 15:55:00,loss,-6303.493759268802,5,long
2025-12-03 18:05:00,2025-12-04 00:30:00,loss,-6253.065809194651,5,short
2025-12-04 08:40:00,2025-12-04 09:40:00,loss,-6203.041282721093,5,short
2025-12-04 12:00:00,2025-12-04 12:10:00,loss,-6153.416952459324,5,short
2025-12-04 12:20:00,2025-12-04 14:05:00,loss,-6104.18961683965,5,short
2025-12-04 14:15:00,2025-12-04 14:40:00,loss,-6055.356099904933,5,long
2025-12-04 14:45:00,2025-12-04 15:00:00,loss,-6006.913251105692,5,long
2025-12-04 15:10:00,2025-12-10 09:55:00,loss,-5958.857945096846,5,long
2025-12-10 09:55:00,2025-12-10 12:00:00,loss,-5911.187081536072,5,short
2025-12-10 13:10:00,2025-12-10 13:25:00,loss,-5863.897584883784,5,short
2025-12-10 13:45:00,2025-12-10 14:25:00,loss,-5816.986404204715,5,long
2025-12-10 15:10:00,2025-12-10 16:30:00,loss,-5770.450512971076,5,short
2025-12-10 16:40:00,2025-12-10 17:45:00,loss,-5724.286908867308,5,long
2025-12-11 08:00:00,2025-12-11 10:05:00,win,14196.231533990926,5,long
2025-12-11 10:05:00,2025-12-11 10:15:00,loss,-8688.093698802444,6,long
2025-12-11 10:15:00,2025-12-11 10:30:00,loss,-5722.557716277878,5,long
2025-12-11 11:50:00,2025-12-11 12:20:00,loss,-5676.777254547655,5,short
2025-12-11 12:20:00,2025-12-11 13:05:00,loss,-5631.363036511274,5,long
2025-12-11 13:40:00,2025-12-11 14:30:00,win,13965.78033054796,5,long
2025-12-11 14:45:00,2025-12-11 15:40:00,win,21367.643905738372,6,long
2025-12-11 16:30:00,2025-12-11 16:50:00,win,14672.448815273685,5,long
2025-12-11 17:30:00,2025-12-11 19:00:00,loss,-5986.359116631664,5,long
2025-12-17 09:00:00,2025-12-17 10:30:00,loss,-8907.702365547915,6,long
2025-12-17 12:15:00,2025-12-17 12:35:00,loss,-5867.206624774228,5,long
2025-12-17 13:00:00,2025-12-17 13:30:00,win,14550.672429440083,5,long
2025-12-17 13:45:00,2025-12-17 14:10:00,loss,-8905.01152681733,6,long
2025-12-17 14:30:00,2025-12-17 15:40:00,loss,-5865.434258997016,5,long
2025-12-17 17:15:00,2025-12-19 01:00:00,loss,-5818.51078492504,5,long
2025-12-23 08:00:00,2025-12-23 09:10:00,loss,-10822.430059960572,7,long
2025-12-23 10:10:00,2025-12-23 13:15:00,win,14213.458145414883,5,long
2025-12-23 13:15:00,2025-12-23 13:20:00,loss,-10873.295481242387,7,long
2025-12-23 13:20:00,2025-12-23 13:30:00,loss,-10710.19604902375,7,long
2025-12-23 13:30:00,2025-12-23 13:35:00,loss,-10549.543108288395,7,long
2025-12-23 13:40:00,2025-12-23 13:50:00,loss,-8313.039969331254,6,long
2025-12-23 16:30:00,2025-12-23 18:55:00,win,13688.805816165466,5,long
2025-12-23 18:55:00,2025-12-23 23:35:00,win,20943.872898733163,6,long
2025-12-24 08:05:00,2025-12-24 08:40:00,loss,-5752.583756185375,5,short
2025-12-24 08:40:00,2025-12-24 08:50:00,loss,-5706.563086135892,5,long
2025-12-24 08:55:00,2025-12-24 09:15:00,loss,-5660.910581446806,5,short
2025-12-24 10:05:00,2025-12-24 10:10:00,loss,-8423.434945192846,6,long
2025-12-24 10:15:00,2025-12-24 10:30:00,loss,-8322.353725850531,6,long
2025-12-24 11:50:00,2025-12-24 13:05:00,loss,-5481.656987426883,5,long
2025-12-24 14:40:00,2025-12-24 15:35:00,win,13594.509328818667,5,short
2025-12-24 16:00:00,2025-12-24 17:05:00,loss,-5546.559806158017,5,short
2025-12-24 17:45:00,2025-12-26 00:05:00,win,13755.46831927188,5,long
2025-12-30 08:00:00,2025-12-30 09:15:00,loss,-5612.231074262927,5,short
2025-12-30 12:25:00,2025-12-30 13:30:00,loss,-5567.3332256688245,5,long
2025-12-30 13:50:00,2025-12-30 14:45:00,win,20710.479599488022,6,short
2025-12-30 15:10:00,2025-12-30 21:50:00,win,26664.742484340826,7,short
2026-01-07 08:25:00,2026-01-07 10:25:00,loss,-5901.796336534104,5,long
2026-01-07 10:45:00,2026-01-07 11:15:00,loss,-5854.581965841831,5,long
2026-01-07 12:20:00,2026-01-07 12:30:00,loss,-5807.745310115096,5,short
2026-01-07 14:45:00,2026-01-07 16:20:00,loss,-5761.283347634176,5,short
2026-01-07 17:00:00,2026-01-07 17:50:00,loss,-8572.789621279655,6,long
2026-01-13 08:00:00,2026-01-13 12:25:00,loss,-8469.916145824298,6,long
2026-01-13 12:45:00,2026-01-13 13:10:00,win,13947.128586790679,5,long
2026-01-13 13:25:00,2026-01-13 13:40:00,win,26673.883422237166,7,long
2026-01-13 13:55:00,2026-01-13 14:45:00,win,27674.154050571065,7,long
2026-01-13 15:00:00,2026-01-13 15:15:00,loss,-6125.2127631930625,5,long
2026-01-13 15:55:00,2026-01-13 16:05:00,loss,-6076.211061087517,5,long
2026-01-13 16:55:00,2026-01-13 17:45:00,loss,-6027.601372598817,5,long
2026-01-14 08:45:00,2026-01-14 09:40:00,loss,-8969.07084242704,6,long
2026-01-14 10:25:00,2026-01-14 11:25:00,loss,-8861.441992317914,6,long
2026-01-14 12:00:00,2026-01-14 13:10:00,loss,-5836.736458940067,5,long
2026-01-14 13:20:00,2026-01-14 13:25:00,loss,-5790.042567268546,5,long
2026-01-14 13:40:00,2026-01-14 14:30:00,loss,-5743.722226730398,5,long
2026-01-14 15:10:00,2026-01-14 18:15:00,loss,-5697.772448916554,5,short
2026-01-14 18:35:00,2026-01-14 21:30:00,loss,-8478.285403987831,6,long
2026-01-15 08:00:00,2026-01-15 08:40:00,loss,-5584.363986093318,5,short
2026-01-15 09:30:00,2026-01-15 10:40:00,win,20773.83402826714,6,long
2026-01-15 10:40:00,2026-01-15 12:50:00,loss,-5705.87974643071,5,long
2026-01-15 13:00:00,2026-01-15 13:30:00,win,14150.581771148158,5,short
2026-01-15 14:30:00,2026-01-16 00:50:00,loss,-5773.437362628449,5,long
2026-01-20 08:00:00,2026-01-20 09:45:00,win,21477.186988977828,6,long
2026-01-20 09:45:00,2026-01-20 10:25:00,loss,-5899.067359639244,5,long
2026-01-20 11:35:00,2026-01-20 12:30:00,loss,-8777.812231143194,6,long
2026-01-20 13:40:00,2026-01-20 14:25:00,win,14454.130807282461,5,long
2026-01-20 14:35:00,2026-01-20 15:25:00,loss,-11057.410067571085,7,long
2026-01-20 15:50:00,2026-01-20 23:40:00,win,14522.06522207669,5,long
2026-01-22 08:00:00,2026-01-22 08:10:00,loss,-8887.503915910935,6,long
2026-01-22 08:20:00,2026-01-22 09:30:00,loss,-5853.902579280002,5,long
2026-01-22 10:25:00,2026-01-22 12:55:00,loss,-5807.071358645762,5,long
2026-01-22 13:20:00,2026-01-22 13:25:00,loss,-10801.152727081117,7,long
2026-01-22 14:10:00,2026-01-22 14:30:00,win,14185.513914899868,5,long
2026-01-22 14:45:00,2026-01-22 15:00:00,loss,-10851.9181448984,7,long
2026-01-22 15:00:00,2026-01-22 15:30:00,win,26722.84843181231,7,long
2026-01-22 16:55:00,2026-01-22 17:45:00,win,14786.642798936144,5,long
2026-01-29 10:10:00,2026-01-29 10:20:00,loss,-6032.950261965947,5,long
2026-01-29 11:15:00,2026-01-29 15:00:00,loss,-5984.686659870219,5,long
2026-01-29 16:25:00,2026-01-29 17:25:00,loss,-5936.809166591257,5,short
2026-02-03 11:05:00,2026-02-03 12:00:00,loss,-5889.314693258527,5,short
2026-02-03 12:25:00,2026-02-03 13:00:00,loss,-5842.200175712459,5,short
2026-02-03 13:00:00,2026-02-03 14:15:00,loss,-5795.462574306759,5,long
2026-02-03 14:15:00,2026-02-03 15:05:00,loss,-5749.098873712305,5,short
2026-02-03 15:15:00,2026-02-03 16:35:00,win,14257.765206806516,5,long
2026-02-03 16:50:00,2026-02-03 17:10:00,loss,-8725.752306565586,6,long
2026-02-03 17:10:00,2026-02-03 17:20:00,loss,-5747.362185924533,5,short
2026-02-03 17:25:00,2026-02-03 18:30:00,win,14253.45822109284,5,short
2026-02-05 08:55:00,2026-02-05 09:20:00,win,14538.527385514699,5,short
2026-02-05 09:35:00,2026-02-05 12:15:00,win,14829.297933224992,5,short
2026-02-05 12:30:00,2026-02-05 16:45:00,loss,-11344.412918917118,7,short
2026-02-05 18:10:00,2026-02-05 20:50:00,win,14898.99563351115,5,short
2026-02-10 08:00:00,2026-02-10 12:40:00,loss,-6078.790218472548,5,long
2026-02-10 13:15:00,2026-02-10 13:25:00,loss,-6030.159896724767,5,long
2026-02-10 13:35:00,2026-02-10 14:45:00,loss,-5981.918617550969,5,long
2026-02-10 18:05:00,2026-02-10 20:15:00,loss,-5934.063268610562,5,short
2026-02-11 09:30:00,2026-02-11 10:20:00,win,14716.476906154194,5,long
2026-02-11 10:25:00,2026-02-11 10:40:00,win,28145.262083019894,7,long
2026-02-11 12:00:00,2026-02-11 12:15:00,loss,-11680.283764453256,7,long
2026-02-11 14:15:00,2026-02-11 14:35:00,loss,-6136.042404259444,5,long
2026-02-11 17:00:00,2026-02-11 23:10:00,loss,-6086.954065025368,5,long
2026-02-12 08:10:00,2026-02-12 08:30:00,loss,-6038.258432505167,5,long
2026-02-12 08:50:00,2026-02-12 10:45:00,loss,-5989.952365045125,5,long
2026-02-12 10:50:00,2026-02-12 11:50:00,loss,-5942.032746124764,5,short
2026-02-12 12:40:00,2026-02-12 13:10:00,loss,-5894.496484155766,5,short
2026-02-12 13:10:00,2026-02-12 14:15:00,loss,-5847.34051228252,5,long
2026-02-12 14:45:00,2026-02-12 15:15:00,loss,-5800.56178818426,5,short
2026-02-12 16:00:00,2026-02-12 16:05:00,loss,-5754.157293878786,5,long
2026-02-12 18:35:00,2026-02-13 01:15:00,loss,-5708.124035527756,5,short
2026-02-17 09:25:00,2026-02-17 09:50:00,loss,-5662.459043243533,5,short
2026-02-17 10:40:00,2026-02-17 12:00:00,loss,-5617.159370897584,5,short
2026-02-17 12:55:00,2026-02-17 13:30:00,win,13930.55523982601,5,short
2026-02-17 13:35:00,2026-02-17 13:55:00,win,26642.18689616724,7,short
2026-02-17 14:25:00,2026-02-17 15:00:00,win,27641.268904773515,7,short
2026-02-17 15:15:00,2026-02-17 18:55:00,loss,-11471.126595481008,7,short
2026-02-24 08:30:00,2026-02-24 08:45:00,loss,-6026.16517149269,5,long
2026-02-24 09:00:00,2026-02-24 09:35:00,loss,-5977.955850120749,5,long
2026-02-24 10:35:00,2026-02-24 11:00:00,loss,-5930.132203319783,5,short
2026-02-24 12:00:00,2026-02-24 12:15:00,win,22060.09179634959,6,short
2026-02-24 12:25:00,2026-02-24 13:35:00,win,22721.894550240075,6,short
2026-02-24 14:50:00,2026-02-24 15:40:00,loss,-6240.947036465941,5,short
2026-02-24 16:45:00,2026-02-24 17:00:00,loss,-6191.019460174213,5,short
2026-02-24 17:25:00,2026-02-24 19:20:00,loss,-6141.491304492819,5,long
2026-02-26 08:10:00,2026-02-26 08:25:00,loss,-6092.359374056877,5,long
2026-02-26 10:30:00,2026-02-26 12:00:00,win,15109.051247661055,5,short
2026-02-26 12:20:00,2026-02-26 13:10:00,loss,-6164.49290904571,5,long
2026-02-26 13:15:00,2026-02-26 14:30:00,win,15287.94241443336,5,short
2026-02-26 14:30:00,2026-02-26 15:25:00,win,15593.701262722027,5,short
2026-02-26 16:10:00,2026-02-26 18:35:00,loss,-6362.230115190588,5,long
2026-02-26 18:40:00,2026-03-01 23:00:00,win,23667.49602850898,6,long
2026-03-03 08:45:00,2026-03-03 09:25:00,win,16251.680606242837,5,short
2026-03-03 09:50:00,2026-03-03 11:05:00,win,16576.714218367695,5,short
2026-03-03 17:45:00,2026-03-03 18:25:00,loss,-6763.299401094019,5,short
2026-03-04 08:00:00,2026-03-04 08:35:00,loss,-6709.193005885268,5,short
2026-03-04 08:55:00,2026-03-04 10:15:00,win,16638.798654595463,5,long
2026-03-04 10:20:00,2026-03-04 12:25:00,loss,-6788.62985107495,5,long
2026-03-04 12:55:00,2026-03-04 13:05:00,loss,-10101.481218399524,6,short
2026-03-04 13:20:00,2026-03-04 13:55:00,loss,-6653.508962519154,5,long
2026-03-04 14:00:00,2026-03-04 14:55:00,win,16500.702227047503,5,short
2026-03-04 15:00:00,2026-03-05 00:20:00,loss,-10098.42976295307,6,short
2026-03-05 08:20:00,2026-03-05 08:35:00,loss,-6651.499070531756,5,short
2026-03-05 09:20:00,2026-03-05 09:35:00,loss,-6598.287077967501,5,long
2026-03-05 10:05:00,2026-03-05 10:50:00,loss,-6545.5007813437605,5,short
2026-03-05 11:55:00,2026-03-05 13:00:00,loss,-6493.136775093011,5,long
2026-03-05 13:00:00,2026-03-05 13:15:00,win,16102.979202230668,5,short
2026-03-05 14:00:00,2026-03-05 15:05:00,win,24637.558179412918,6,short
